-3.127530511173696,1.9197455385667592
-3.127477610177184,1.894697696600925
-3.1273876916913856,1.9447902457180748
-3.127108127998916,1.8696560092059493
-3.126532651384875,1.9698235453754322
-3.126187460045631,1.844625037267556
-3.1256776110783644,1.9948568450327904
-3.1252667920923463,1.8195940653291633
-3.124081481915668,2.0198509872770707
-3.1235781118968933,1.794603863715742
-3.122293723436483,2.0448350042735615
-3.12184350953131,1.7696160999043453
-3.1201589258591564,2.0697875986898513
-3.119720959358373,1.7446611202911697
-3.117430055066282,2.0946864028751255
-3.1172376404862496,1.719736628058825
-3.1147011842734074,2.1195852070604
-3.1146959199776125,1.6948187551685947
-3.111537936037372,1.6699707306375782
-3.111100249165774,2.144371824551171
-3.1086641380978066,1.9055251608358077
-3.108590317507298,1.9333771892814293
-3.108379952097131,1.645122706106561
-3.107438348929273,2.1691505991842868
-3.1063778177966372,1.8327992446702164
-3.1063621357064752,1.8800287116462702
-3.105962571628,1.958630442253796
-3.1056279654009398,2.0057118700513943
-3.104837116167149,1.6203282853422263
-3.103332014442011,2.1938553126962934
-3.1033235933006695,1.7850276368306446
-3.102205995794678,2.0533723874901804
-3.1017606373555324,1.8561939131077207
-3.101340082906518,1.7576166457771831
-3.1012426367028563,1.9823603640066725
-3.101084761007159,1.5955630472772666
-3.1001683272993548,1.809585908103038
-3.099710222682055,2.0808777585714906
-3.0991657100904444,2.028810857324875
-3.0987608283037136,2.2184825627041573
-3.0972183164937204,1.5708164428915234
-3.096240168924176,1.7331497700464469
-3.0952980012472877,1.7101081417621264
-3.095141722006667,2.105992908479572
-3.094163823529725,2.243104513742228
-3.0929539220440225,1.683566881212439
-3.092896287343427,1.5461442470086106
-3.0915311662297342,1.9193212278101244
-3.0898067350206917,2.1293210810557053
-3.0883109028945355,2.2674550299146095
-3.088219449096754,1.5215390971787452
-3.0881121710919124,2.151737238736739
-3.0878510285698346,1.6363407608423237
-3.086930706381653,1.895748945733437
-3.0865635509292684,1.9425433546131547
-3.085960679096409,1.659653664948296
-3.085324894001002,1.8331851211845769
-3.0846827220410327,2.177295237851687
-3.0845982383056447,2.0048828400726677
-3.0845467929532293,1.7710250807765533
-3.083469478005999,2.066682049820107
-3.082750811645345,1.4970972717343656
-3.0824512529982133,1.8734343663621098
-3.0821683846221046,1.6121279667647757
-3.082060326040888,1.964648018696253
-3.0819441244888055,2.2916802506234735
-3.080259590792821,1.7931092815088492
-3.079336183356081,2.2002329215282606
-3.0792435161623946,2.0446397891034658
-3.077897880872659,1.747302666586315
-3.0771098908028023,1.4726928213674961
-3.077083406636677,2.0906534904398724
-3.0770383003101527,2.2251379225899357
-3.0761001715215106,1.700892772849739
-3.0760201730981347,1.589112874159425
-3.0750739381729106,2.315762532771262
-3.074477927144563,1.562637119014558
-3.073973914684375,1.853002513373108
-3.0734419972966256,1.984842891416226
-3.0729440957613114,1.8134054122460634
-3.072064559668429,2.024292380993093
-3.071428760235102,1.9188236475369889
-3.0714174636596354,2.249841129179326
-3.07136129963369,1.4483142381060108
-3.071127498845963,1.7240447255555291
-3.070751710057126,2.1138210207024266
-3.0704476801162763,1.5393325026458156
-3.068902555974232,1.678518109584357
-3.0680852025185175,1.6363189062591623
-3.0678598600185176,2.1602429920489783
-3.0677599746551696,2.3397188080101623
-3.0661343753593586,1.51274984896223
-3.0654523018886453,2.2754394325825444
-3.0653004331212617,1.424010676992887
-3.064955469205317,1.8955670744889892
-3.064778354373391,1.9419261613546221
-3.0637520891757557,2.1366031248084387
-3.063727280560384,1.7691597033228799
-3.062901628515774,2.0686636637073943
-3.0604446443410116,2.363674639290626
-3.059981494381044,1.613138764902102
-3.0595609629418905,1.6575892655725808
-3.0593851100398095,2.1823990368311303
-3.0593104536898608,1.8331375724192411
-3.059239566608833,1.3997071158797627
-3.0589025357255344,1.4882492961926146
-3.058600647435235,2.0043798774166137
-3.0578833227507527,2.299562686588375
-3.0578124410611953,1.873767246218727
-3.057626896927375,2.209141857976432
-3.0575676563683656,1.963640352688865
-3.0568771394062204,1.791132325589728
-3.056722111155061,1.5743633803267123
-3.0560665384302936,2.046524181270333
-3.055132126366999,1.7453824935012179
-3.0547439086983097,1.7019902805985527
-3.054579475815128,2.0923931898795707
-3.054510562005818,2.231958469713861
-3.0529334242264854,1.3754664516331896
-3.0522850279650044,2.3873562322745703
-3.0505859817724934,1.5297266923088446
-3.0503949063961957,1.918644360722837
-3.0501854306264273,2.322978341048279
-3.050138794598312,1.4418154845315703
-3.050100823858526,1.4654476331952189
-3.049982713310999,2.258502653209504
-3.0482596645168374,1.5945373798670082
-3.047617728355344,1.5525793316282985
-3.0471063667434315,1.853363185672836
-3.0470665939088586,2.1151596747261494
-3.0469280801870173,1.8118680972684844
-3.046674575462415,1.9839267493477066
-3.0465509603459204,1.3512453587496278
-3.0465392260760717,2.1572802734104815
-3.0462277988885393,2.0255944389449345
-3.045485884255123,1.7237241292561734
-3.0453265513730368,1.6357514442858605
-3.0450739958265043,1.6796218832800083
-3.044125411588997,2.411037825258515
-3.0424677872112342,1.5070861524325134
-3.0420147586536395,1.895861428177809
-3.0418901671862293,1.9413679066505012
-3.0418762106581525,1.767880506170026
-3.0416330367269038,2.2823083166182894
-3.041523224649072,2.345299139810053
-3.0413720350158293,1.418858157850252
-3.0412508376242497,2.0696980180280113
-3.040262268907344,2.1968210344980608
-3.0400778592308133,1.3270488484953908
-3.037390082232097,1.3917036516396877
-3.036852951968833,2.13563690937318
-3.0368194954575687,2.367161721966714
-3.0355650292544154,2.4345726390276994
-3.034724314108967,2.2413804164794873
